source,campaign,influencer_id,user_id,product,date,orders,revenue
YouTube,HKVitals Glow Drive,18,734fd194-315a-4c40-8099-5668abb1873a,Kids Drink,2024-06-07 18:00:00,1,601.04
Instagram,FitZone Summer Blast,50,612e08a8-5ad3-4c26-8af0-d5c0471467b8,Omega-3,2024-06-07 19:00:00,3,264.92
Instagram,Gritzo Kids Push,89,520fde79-60b0-4883-962c-c9693ad4d051,Creatine,2024-06-07 20:00:00,1,2510.61
Instagram,Gritzo Kids Push,177,028ec2af-48a4-4576-8ab7-e8b1c57b8321,Multivitamin,2024-06-07 21:00:00,3,2554.64
Twitter,HK Protein Launch,150,c63c01bf-51cc-4f93-b0a5-5b9afaedf551,Kids Drink,2024-06-07 22:00:00,4,2289.81
Twitter,FitZone Summer Blast,45,5cfc18ba-c42a-4798-a921-9a9e45151f45,Omega-3,2024-06-07 23:00:00,4,983.79
Twitter,HK Protein Launch,189,be1cd288-acc2-46a9-bf2f-2ac899f17c80,Multivitamin,2024-06-08 00:00:00,5,1991.49
Instagram,MB Pro Campaign,127,1c20fdb6-287b-4020-9fe7-b65a1d0bd796,Creatine,2024-06-08 01:00:00,2,1085.5
YouTube,Gritzo Kids Push,93,88b9343e-01c5-4569-aa41-9cb3a6fbcac1,Kids Drink,2024-06-08 02:00:00,1,1461.82
Instagram,HKVitals Glow Drive,21,788cea59-171b-40a8-ba05-0fdfc6a2fa48,Multivitamin,2024-06-08 03:00:00,6,1270.82
Instagram,Gritzo Kids Push,199,f291bf45-9c0e-4318-8026-a338ae8f5039,Creatine,2024-06-08 04:00:00,1,2758.19
YouTube,MB Pro Campaign,189,3d4ebc52-2641-4027-a1a0-b1efc3978db6,Creatine,2024-06-08 05:00:00,2,855.64
YouTube,HKVitals Glow Drive,76,3c63af9c-f90e-444a-8256-83d2faa0de54,Omega-3,2024-06-08 06:00:00,2,1817.31
YouTube,FitZone Summer Blast,164,aeddd848-2bed-4de5-ab95-33b26ddcdb44,Creatine,2024-06-08 07:00:00,5,1210.75
YouTube,FitZone Summer Blast,152,3d9d1103-9feb-4b9d-9480-c24efe53f316,Creatine,2024-06-08 08:00:00,2,2056.6
Instagram,Gritzo Kids Push,160,0744d9ba-1c34-415b-bccf-bb498178c697,Whey Protein,2024-06-08 09:00:00,3,1780.78
Twitter,HKVitals Glow Drive,91,c6abd2c8-d449-475b-bdac-b5a7a28a564d,Creatine,2024-06-08 10:00:00,1,2787.14
Instagram,HKVitals Glow Drive,187,5fbe4981-d47d-47f3-9c3e-a6b45ca127f5,Kids Drink,2024-06-08 11:00:00,2,484.51
YouTube,HK Protein Launch,96,3b4cb049-ef08-41a3-a240-fe44485e7aa4,Multivitamin,2024-06-08 12:00:00,3,817.79
Twitter,MB Pro Campaign,96,d65eaf84-d5e8-4ac6-b824-326dd4fcfc67,Kids Drink,2024-06-08 13:00:00,2,2345.77
Twitter,FitZone Summer Blast,75,38a70e1b-79a1-4ea0-a53b-0ec5c29cf7da,Kids Drink,2024-06-08 14:00:00,6,1232.6
Instagram,Gritzo Kids Push,110,f878c547-99ca-42f9-8800-829abac72579,Omega-3,2024-06-08 15:00:00,3,664.19
Instagram,HKVitals Glow Drive,82,88b8a670-a42c-486e-9539-3ccdb61b1089,Whey Protein,2024-06-08 16:00:00,4,1609.3
Instagram,FitZone Summer Blast,128,a6fae99f-52e3-4a1a-8ca1-121583a93adf,Whey Protein,2024-06-08 17:00:00,3,2026.0
Twitter,Gritzo Kids Push,103,6d065f8d-993f-493b-95e0-9669eba6d13e,Kids Drink,2024-06-08 18:00:00,5,325.51
Twitter,FitZone Summer Blast,133,9d974e55-e19d-4299-bce5-53df55d648ab,Multivitamin,2024-06-08 19:00:00,3,1016.54
Twitter,Gritzo Kids Push,144,57e2809c-b222-4640-bf05-cf96eb2a0e8d,Whey Protein,2024-06-08 20:00:00,2,2466.38
YouTube,FitZone Summer Blast,139,13f90d99-dea3-4b27-a417-8f26159c8ba1,Whey Protein,2024-06-08 21:00:00,4,1656.68
YouTube,HK Protein Launch,35,c8f5c910-d0d0-4d68-8bbd-6d229579113e,Kids Drink,2024-06-08 22:00:00,4,299.06
Instagram,MB Pro Campaign,112,e3f428e3-303f-476a-94e2-a1a1bfb31c39,Whey Protein,2024-06-08 23:00:00,3,989.46
Twitter,FitZone Summer Blast,170,f21fedf5-00a6-4d3f-a107-3aa2e26a3d6c,Omega-3,2024-06-09 00:00:00,2,1989.59
Instagram,MB Pro Campaign,87,e5f94268-1108-41bd-aa92-d7fa1e26a0d3,Kids Drink,2024-06-09 01:00:00,4,758.21
Twitter,FitZone Summer Blast,119,c6f43ef6-553a-4ca3-a200-ba53b0763a9a,Whey Protein,2024-06-09 02:00:00,6,2516.7
Instagram,HKVitals Glow Drive,98,257bc316-77cc-4751-834c-b4834b52a2d9,Whey Protein,2024-06-09 03:00:00,3,2094.41
YouTube,HK Protein Launch,81,6b814cc9-2ebd-4e3d-b161-ad47d9cb9d07,Whey Protein,2024-06-09 04:00:00,3,1519.86
Twitter,HK Protein Launch,138,f5cbf59d-dd28-4727-b443-3bedffd28acd,Kids Drink,2024-06-09 05:00:00,3,2763.75
YouTube,MB Pro Campaign,82,5a1f83fc-9b98-4059-987b-20ddf1cf2a82,Multivitamin,2024-06-09 06:00:00,4,1297.04
Twitter,HKVitals Glow Drive,136,b68b8c34-fa84-4dab-9ca4-b3e0f002b3b7,Creatine,2024-06-09 07:00:00,1,858.21
Instagram,Gritzo Kids Push,26,7e4c8029-f17f-41b5-b688-d59335176c09,Whey Protein,2024-06-09 08:00:00,2,2051.93
Twitter,HK Protein Launch,3,614cc2cb-9965-47e4-9f91-c991e166cde0,Creatine,2024-06-09 09:00:00,5,1805.23
YouTube,HKVitals Glow Drive,59,b20808bd-1de1-4f83-ae55-c0a5d1bf3a28,Creatine,2024-06-09 10:00:00,5,1138.69
Twitter,HKVitals Glow Drive,116,17279815-bde6-4d7f-9470-8df1f5b08e6b,Whey Protein,2024-06-09 11:00:00,2,1162.26
Instagram,MB Pro Campaign,131,edf41152-1677-423b-9351-e42b6ebfb66e,Whey Protein,2024-06-09 12:00:00,1,1314.99
Twitter,HKVitals Glow Drive,166,2025dc53-96bd-46c7-8234-5280a35f9911,Creatine,2024-06-09 13:00:00,2,1015.19
YouTube,HKVitals Glow Drive,130,76175ad9-5c81-4507-972f-4636c13b11da,Multivitamin,2024-06-09 14:00:00,3,2188.68
Instagram,Gritzo Kids Push,145,91065f84-dea5-49b0-b0db-7ee65b9a4528,Creatine,2024-06-09 15:00:00,6,2023.8
YouTube,MB Pro Campaign,36,2e32c49d-0fbc-4cc4-b3a2-0ec4cf3e251b,Multivitamin,2024-06-09 16:00:00,2,1434.18
Twitter,MB Pro Campaign,86,ca06e144-fb19-40b7-af82-8afa5556a1e0,Omega-3,2024-06-09 17:00:00,2,1313.99
YouTube,HKVitals Glow Drive,98,564290fe-0d35-4cd5-81b9-39f78caffa00,Multivitamin,2024-06-09 18:00:00,6,1222.14
Twitter,Gritzo Kids Push,124,a30b0825-f1db-4abc-a362-7de5f89cbe20,Kids Drink,2024-06-09 19:00:00,4,993.71
Instagram,FitZone Summer Blast,73,a49fc12f-f42f-4004-aa5b-5f9bb23aa077,Whey Protein,2024-06-09 20:00:00,5,439.95
YouTube,HK Protein Launch,110,c36750dd-5b6a-42ef-be20-5f98604b6225,Omega-3,2024-06-09 21:00:00,5,950.97
YouTube,MB Pro Campaign,122,d05c2c7d-46ec-4bb4-8ea1-f40d9745600c,Creatine,2024-06-09 22:00:00,3,1099.36
Twitter,Gritzo Kids Push,130,663804c8-8ffb-4786-96ab-9b7f9125cf2c,Multivitamin,2024-06-09 23:00:00,6,1733.52
YouTube,Gritzo Kids Push,162,5f70e9ae-ff4f-4b2e-8c02-e6eed8d58027,Omega-3,2024-06-10 00:00:00,3,2366.61
YouTube,HKVitals Glow Drive,27,47062117-33ac-414f-ad06-421e90a550db,Kids Drink,2024-06-10 01:00:00,4,1307.97
Instagram,HK Protein Launch,165,59168093-7c2a-4979-a606-5e785263ddbc,Multivitamin,2024-06-10 02:00:00,3,2845.32
Twitter,MB Pro Campaign,199,96779e81-c392-4b7b-b510-3da7eb3c4323,Creatine,2024-06-10 03:00:00,6,2516.58
Twitter,FitZone Summer Blast,150,cdea292f-3c69-4fc3-8424-cdcd96e0c686,Creatine,2024-06-10 04:00:00,6,2957.45
Instagram,HKVitals Glow Drive,68,1ae30a4d-d9d7-45ce-aa49-3a1df0d480ac,Multivitamin,2024-06-10 05:00:00,1,2653.37
Instagram,MB Pro Campaign,14,6bb2d588-14b6-47da-bdc9-8c22d810ce3d,Kids Drink,2024-06-10 06:00:00,4,1926.83
Twitter,MB Pro Campaign,98,0606a7a7-9a1b-4007-a296-a2a32781a6a3,Whey Protein,2024-06-10 07:00:00,6,1875.74
Instagram,Gritzo Kids Push,23,8d9df5a0-f74b-4c27-ac13-2cb7703bc199,Whey Protein,2024-06-10 08:00:00,6,562.67
Instagram,HK Protein Launch,172,230a7c96-5c7b-46a7-b5cf-73e27a855674,Creatine,2024-06-10 09:00:00,4,2222.72
Instagram,FitZone Summer Blast,193,3e35762b-43e3-40f3-aa80-020db29cedcd,Kids Drink,2024-06-10 10:00:00,2,1880.58
Twitter,HK Protein Launch,115,07faf94c-0393-4ceb-99bf-05aada34273c,Creatine,2024-06-10 11:00:00,2,1619.41
Instagram,Gritzo Kids Push,112,d30fedfd-9bd4-43a4-b3b6-d7cfbf92a072,Whey Protein,2024-06-10 12:00:00,1,2141.2
YouTube,FitZone Summer Blast,96,2468d5ad-8d86-4f6d-b49f-d7f369aa4d76,Creatine,2024-06-10 13:00:00,6,1443.33
YouTube,FitZone Summer Blast,78,e72b3d9f-0094-423f-963f-e9735721221d,Multivitamin,2024-06-10 14:00:00,4,1666.81
Twitter,HKVitals Glow Drive,61,69ccdb45-9378-45d7-b256-d9a12144e25a,Multivitamin,2024-06-10 15:00:00,4,1315.39
Instagram,FitZone Summer Blast,85,509f6ab8-26b5-4d63-91d3-69a3c5329b03,Kids Drink,2024-06-10 16:00:00,2,2208.64
YouTube,MB Pro Campaign,183,6f6be13e-c801-402c-8d67-a176a9e662bd,Whey Protein,2024-06-10 17:00:00,5,2654.51
Twitter,HK Protein Launch,71,063bfd94-315b-45e3-b338-df60518fdda1,Kids Drink,2024-06-10 18:00:00,5,2554.37
YouTube,HK Protein Launch,85,f595425c-953d-4f74-b8d1-92c083715d16,Kids Drink,2024-06-10 19:00:00,6,2400.87
Instagram,HKVitals Glow Drive,50,65b4b728-3d9b-47bd-b3bc-df61e7ac0155,Whey Protein,2024-06-10 20:00:00,2,238.61
Twitter,FitZone Summer Blast,140,d8d80491-7a75-4ce0-98d7-7aca45e813ce,Omega-3,2024-06-10 21:00:00,6,2753.27
YouTube,Gritzo Kids Push,15,831f1c20-7e46-4bee-b2ce-2d930776c9b7,Omega-3,2024-06-10 22:00:00,3,969.65
Twitter,MB Pro Campaign,145,2adb1ce8-d21f-4407-bd2a-505aa17bcd03,Creatine,2024-06-10 23:00:00,4,2686.33
YouTube,HKVitals Glow Drive,34,125586dd-b564-4c0d-a3c3-97e9cf033cff,Omega-3,2024-06-11 00:00:00,6,751.51
YouTube,FitZone Summer Blast,35,ea47f788-e3c6-4fdd-9d29-b2c882217354,Multivitamin,2024-06-11 01:00:00,1,1431.01
Instagram,Gritzo Kids Push,39,1d44fcaf-e09f-4507-8143-9eb88ff056e7,Kids Drink,2024-06-11 02:00:00,5,2298.32
Instagram,FitZone Summer Blast,183,c501a8ac-0090-44b5-b4fb-f282ec5fe69d,Creatine,2024-06-11 03:00:00,6,1992.78
YouTube,HKVitals Glow Drive,187,69ef1c71-9a01-4a07-9937-6687ea406029,Kids Drink,2024-06-11 04:00:00,3,1364.58
Twitter,Gritzo Kids Push,133,4139b322-92f1-43a4-96a9-05621c4c40f0,Whey Protein,2024-06-11 05:00:00,4,2100.15
Twitter,Gritzo Kids Push,30,10e737bd-1fcd-4473-a095-b606c7ebd145,Omega-3,2024-06-11 06:00:00,3,1737.06
Instagram,Gritzo Kids Push,132,42e16add-f4bd-4590-b05c-ea958a5ee576,Whey Protein,2024-06-11 07:00:00,6,972.06
YouTube,Gritzo Kids Push,143,d1c165e5-7a8f-441d-914f-4291f18600f5,Creatine,2024-06-11 08:00:00,4,2009.72
Instagram,FitZone Summer Blast,103,08c7bdeb-ebc1-4f45-9bfd-76079fc1b921,Multivitamin,2024-06-11 09:00:00,4,771.89
YouTube,Gritzo Kids Push,163,767f97e7-5adc-4e7a-945e-4d1d7aa30a55,Omega-3,2024-06-11 10:00:00,2,2143.17
YouTube,FitZone Summer Blast,74,1f00ffeb-779b-4947-823d-cf88d8188711,Whey Protein,2024-06-11 11:00:00,2,208.71
Instagram,Gritzo Kids Push,55,dcff9a0b-8d1a-4957-a9cd-f035de56f8a5,Omega-3,2024-06-11 12:00:00,1,1736.56
Twitter,Gritzo Kids Push,194,42a18d67-251e-4142-abbf-f99910ba529e,Kids Drink,2024-06-11 13:00:00,1,1322.99
Instagram,HKVitals Glow Drive,60,373d942b-29a6-46a5-a3e0-120de921442a,Multivitamin,2024-06-11 14:00:00,3,1048.69
YouTube,FitZone Summer Blast,24,4a2806b5-700e-4cab-a390-6c718586cc1a,Omega-3,2024-06-11 15:00:00,2,1643.98
Instagram,FitZone Summer Blast,22,ef985e09-2285-481f-910e-531cd6b8d5b5,Multivitamin,2024-06-11 16:00:00,4,2006.87
Twitter,HK Protein Launch,172,5ca2488c-147f-4038-b7af-cb598e534229,Kids Drink,2024-06-11 17:00:00,2,2902.87
Twitter,HKVitals Glow Drive,32,b3f24334-be58-4f9c-a898-0d6d169b7ddb,Kids Drink,2024-06-11 18:00:00,4,2532.58
YouTube,FitZone Summer Blast,95,e0132531-7b1d-4aef-8b69-895f33a9ac58,Whey Protein,2024-06-11 19:00:00,2,2208.02
Instagram,HKVitals Glow Drive,83,646a9be3-7a86-4299-a848-f5f38a048ab9,Creatine,2024-06-11 20:00:00,4,1541.11
Twitter,HKVitals Glow Drive,179,b7d2a7d2-d8d9-4e60-8306-e242136bf58e,Whey Protein,2024-06-11 21:00:00,3,1298.0
Instagram,HKVitals Glow Drive,3,75d030f6-dbf9-460b-a0ae-359b6e4a5349,Multivitamin,2024-06-11 22:00:00,2,291.08
Twitter,MB Pro Campaign,70,a7aa1fee-186b-4c09-b8db-1dc67d20653f,Whey Protein,2024-06-11 23:00:00,5,1205.47
YouTube,FitZone Summer Blast,160,4c5ba92d-00f6-4faa-8a1a-9a9ce9728b0e,Omega-3,2024-06-12 00:00:00,5,2575.46
YouTube,HKVitals Glow Drive,130,0d124c22-9ba7-4f2e-a093-c057d75b6cd1,Whey Protein,2024-06-12 01:00:00,4,1275.27
Instagram,MB Pro Campaign,88,14d8c454-4301-4e97-95e1-43c83cb3e1db,Creatine,2024-06-12 02:00:00,3,1492.44
YouTube,MB Pro Campaign,109,312b3f26-751a-4322-be26-e01d814fb925,Creatine,2024-06-12 03:00:00,4,961.14
Twitter,Gritzo Kids Push,59,648d27b4-4c40-4965-b714-e3fe561ee483,Multivitamin,2024-06-12 04:00:00,3,967.57
YouTube,Gritzo Kids Push,77,cd39dc59-64ef-484d-b72a-1cf7f3e12aae,Kids Drink,2024-06-12 05:00:00,1,373.24
Twitter,FitZone Summer Blast,14,9ce86eee-c1a8-4082-bad3-b62bfb4a3a7e,Creatine,2024-06-12 06:00:00,2,1918.65
Twitter,Gritzo Kids Push,51,0c2c4a35-d940-4de2-93c2-c1b29d4bade8,Multivitamin,2024-06-12 07:00:00,3,1454.59
YouTube,FitZone Summer Blast,139,a67f52ad-6b65-4c89-b135-9fcb10419dc9,Creatine,2024-06-12 08:00:00,4,1896.69
Twitter,MB Pro Campaign,78,e3c637fd-a866-447c-b502-d98eedad4cf7,Creatine,2024-06-12 09:00:00,1,1731.28
Twitter,MB Pro Campaign,80,446b43f6-c075-4a04-b9f3-fb2296a3e884,Kids Drink,2024-06-12 10:00:00,4,2436.76
Instagram,FitZone Summer Blast,10,f6c1a2b9-62ee-4cdc-9c18-7891c7fe937c,Omega-3,2024-06-12 11:00:00,5,2302.83
Instagram,Gritzo Kids Push,80,3adb30c9-7ede-4dec-8912-029811ab74de,Multivitamin,2024-06-12 12:00:00,5,2360.07
Instagram,Gritzo Kids Push,124,980693a6-1b20-48ad-a829-c3893ebee898,Creatine,2024-06-12 13:00:00,2,1597.87
YouTube,FitZone Summer Blast,186,075a7115-fb9f-4f5d-8b4e-01d2ca50e572,Creatine,2024-06-12 14:00:00,6,1190.87
Instagram,HK Protein Launch,34,de84ff44-a796-46af-b365-ae88a1a649f7,Whey Protein,2024-06-12 15:00:00,2,2813.62
Twitter,Gritzo Kids Push,121,26e9adc6-9d9d-4cfb-85d0-4546a19b0117,Omega-3,2024-06-12 16:00:00,1,351.96
YouTube,HKVitals Glow Drive,80,f008fa69-4acb-49fa-aa37-2459c1c23483,Kids Drink,2024-06-12 17:00:00,5,627.34
YouTube,Gritzo Kids Push,53,d236e41a-85d3-447c-88f1-24fb5df099ca,Multivitamin,2024-06-12 18:00:00,3,1374.88
YouTube,HK Protein Launch,156,90be54c6-a0c5-4e62-b6f3-521257586495,Creatine,2024-06-12 19:00:00,5,1919.08
YouTube,MB Pro Campaign,18,e5359c40-dc0d-4757-920b-d8d367eb03f9,Multivitamin,2024-06-12 20:00:00,6,222.96
Twitter,MB Pro Campaign,154,88c34b16-75f9-422f-b285-5099dee9be96,Kids Drink,2024-06-12 21:00:00,2,2214.1
Twitter,MB Pro Campaign,102,3d9709ce-eef9-4a20-8202-beca23d7a0b4,Omega-3,2024-06-12 22:00:00,4,1764.43
Instagram,Gritzo Kids Push,135,19fbe85a-8b2a-4df9-a9c4-13741c791260,Whey Protein,2024-06-12 23:00:00,1,1557.17
YouTube,MB Pro Campaign,173,5834c819-a94e-4537-844e-d195a78d3af9,Omega-3,2024-06-13 00:00:00,6,1385.79
Instagram,HK Protein Launch,98,28287e7a-e488-4f79-9757-9ce9390be989,Whey Protein,2024-06-13 01:00:00,5,1654.56
Twitter,HK Protein Launch,45,ea7141cb-f00c-4b32-8646-23a1288ed7e5,Multivitamin,2024-06-13 02:00:00,3,653.0
YouTube,Gritzo Kids Push,199,ef72405e-e72b-4fea-b14e-c64f2e4853ed,Omega-3,2024-06-13 03:00:00,6,504.39
Twitter,HKVitals Glow Drive,35,2c467674-932e-4439-808d-5b4b46d9e44e,Omega-3,2024-06-13 04:00:00,3,1010.98
Instagram,Gritzo Kids Push,180,abadfaf0-00bb-4b88-a8c1-2e12b24d908d,Omega-3,2024-06-13 05:00:00,3,2186.61
Twitter,MB Pro Campaign,114,9e14009e-ddc4-4f6d-b497-48850806f1b9,Kids Drink,2024-06-13 06:00:00,1,1847.21
YouTube,Gritzo Kids Push,21,23a60de7-b85a-4733-b833-a2174454f1d5,Multivitamin,2024-06-13 07:00:00,3,1544.34
YouTube,HK Protein Launch,156,fa10935d-9b03-48d0-8ca4-c9c7c500d908,Whey Protein,2024-06-13 08:00:00,3,1800.26
Instagram,Gritzo Kids Push,96,f6dea88a-a4ec-4c17-9dd5-77dd64b17b72,Omega-3,2024-06-13 09:00:00,5,1765.92
YouTube,Gritzo Kids Push,44,03a6de05-ec40-490b-a8a2-c7c815b105bf,Multivitamin,2024-06-13 10:00:00,1,1059.72
Twitter,HKVitals Glow Drive,80,9c22a60d-94ea-4ef2-bdd7-da8d0c650782,Kids Drink,2024-06-13 11:00:00,4,472.88
Twitter,HK Protein Launch,56,1511291d-43b3-481c-a26a-dbc5d840b84b,Kids Drink,2024-06-13 12:00:00,4,2710.99
Twitter,FitZone Summer Blast,138,31d54c9e-3903-4799-8d94-c46ae69f0ab8,Multivitamin,2024-06-13 13:00:00,3,1879.75
Twitter,FitZone Summer Blast,151,f805721b-8a8d-43af-9885-0cd0f517554a,Whey Protein,2024-06-13 14:00:00,6,2153.69
Instagram,HK Protein Launch,176,f767c044-bdda-4fc9-aace-0996df244f06,Multivitamin,2024-06-13 15:00:00,2,1499.19
Twitter,FitZone Summer Blast,180,f0d35e16-4613-408d-aa0c-bef59523c52d,Multivitamin,2024-06-13 16:00:00,1,2318.15
Instagram,MB Pro Campaign,143,7ae01a08-12f2-4445-bccf-dac9d0d5dea6,Creatine,2024-06-13 17:00:00,2,1836.59
Twitter,FitZone Summer Blast,55,d4f25a30-b641-4c39-977b-0de5e8e4cf35,Kids Drink,2024-06-13 18:00:00,1,350.64
Instagram,MB Pro Campaign,43,2455415f-1fc1-45af-a844-13a76b035778,Whey Protein,2024-06-13 19:00:00,1,2692.27
Twitter,HK Protein Launch,50,2a04b47e-03fd-4369-a765-fb581ca18772,Creatine,2024-06-13 20:00:00,5,1055.5
Twitter,FitZone Summer Blast,6,d6f7e6d4-fbe6-4940-a568-325ff63690c7,Multivitamin,2024-06-13 21:00:00,3,586.09
Instagram,FitZone Summer Blast,161,1ee0d0d5-c99f-4b48-bac0-34f64edd3345,Kids Drink,2024-06-13 22:00:00,5,446.51
YouTube,MB Pro Campaign,62,8ca9b857-df60-4671-b8ed-8fb1df6a403f,Creatine,2024-06-13 23:00:00,6,2217.23
YouTube,MB Pro Campaign,55,c6b71c93-94d2-4e82-97b6-7f99fcea9bdb,Creatine,2024-06-14 00:00:00,2,2171.11
YouTube,Gritzo Kids Push,167,52b2defc-6cc0-4d71-82de-f8c43dd1913e,Whey Protein,2024-06-14 01:00:00,2,2160.45
Instagram,HKVitals Glow Drive,140,2bbe570c-5884-47d4-ab39-aad058139480,Multivitamin,2024-06-14 02:00:00,4,2764.11
YouTube,FitZone Summer Blast,116,52a3b048-842a-40e5-97e5-19ad343af7a9,Whey Protein,2024-06-14 03:00:00,6,1177.04
YouTube,HKVitals Glow Drive,31,14eb1280-5648-4eb4-8a59-a4d8bd91554a,Creatine,2024-06-14 04:00:00,6,1771.17
Instagram,HKVitals Glow Drive,74,f5ec6f44-6053-4884-ac11-ed3a40d66776,Creatine,2024-06-14 05:00:00,5,1934.59
YouTube,FitZone Summer Blast,181,215293b8-5e09-4f8e-a82e-0a9f12135ca0,Whey Protein,2024-06-14 06:00:00,5,2942.55
YouTube,MB Pro Campaign,34,02def9fb-9eaf-4a98-99e1-da0d5e7cc1d8,Creatine,2024-06-14 07:00:00,6,1074.57
YouTube,Gritzo Kids Push,169,da3a6323-816b-4fa3-a342-0b547f8f42e2,Omega-3,2024-06-14 08:00:00,5,2877.73
Instagram,HK Protein Launch,10,a9f83b45-dba5-4cd4-a47e-45ae6669a4c7,Kids Drink,2024-06-14 09:00:00,4,616.46
Instagram,FitZone Summer Blast,52,60aca495-a708-42bc-ade4-ba0757bd1a85,Multivitamin,2024-06-14 10:00:00,5,2339.2
YouTube,FitZone Summer Blast,185,a90ff602-5c8d-40c3-8b7f-de0809b3647e,Kids Drink,2024-06-14 11:00:00,5,1972.08
YouTube,HK Protein Launch,78,ec89c205-974e-49f8-8bf5-561538fec6a3,Multivitamin,2024-06-14 12:00:00,6,2487.31
Instagram,HKVitals Glow Drive,3,03799af7-e4d2-477c-9aa2-44428db0800f,Creatine,2024-06-14 13:00:00,6,280.32
YouTube,Gritzo Kids Push,185,b79934ba-0f69-43c5-aeb6-011e1c72edf0,Whey Protein,2024-06-14 14:00:00,5,418.77
Instagram,HKVitals Glow Drive,161,e1e26b8f-34d2-425d-a1cc-fbac679c7c57,Whey Protein,2024-06-14 15:00:00,5,395.15
YouTube,HK Protein Launch,135,957c16ef-cf6c-4355-a924-327f40fa3ded,Creatine,2024-06-14 16:00:00,6,1860.29
Instagram,HK Protein Launch,4,6f6ff470-0568-43a8-952a-5a01643942c2,Multivitamin,2024-06-14 17:00:00,2,1888.22
Twitter,Gritzo Kids Push,167,e729b83f-b166-4217-8b63-39f9abd0c659,Creatine,2024-06-14 18:00:00,3,2737.09
Twitter,HK Protein Launch,48,d38a85e9-d9cf-45e9-9359-7d8922660cac,Multivitamin,2024-06-14 19:00:00,2,1509.29
Instagram,HK Protein Launch,74,7890d8fd-1c93-4b56-924f-3a4eed215ee8,Creatine,2024-06-14 20:00:00,5,390.54
Twitter,Gritzo Kids Push,79,939f302e-4e84-4c62-b5a1-719857063ee9,Creatine,2024-06-14 21:00:00,1,786.68
YouTube,FitZone Summer Blast,144,352d5783-8ba3-4e7e-a21c-a78663ec8d1e,Creatine,2024-06-14 22:00:00,1,222.6
Instagram,HKVitals Glow Drive,166,1f7f5ed8-c9c1-414d-8da0-5aa4b39523f9,Whey Protein,2024-06-14 23:00:00,4,2374.8
Instagram,FitZone Summer Blast,4,a6db306b-72e3-4ad9-9300-defad440d12b,Multivitamin,2024-06-15 00:00:00,2,2483.68
YouTube,FitZone Summer Blast,4,e03ef74b-e5af-4197-a9c1-e67b235ebe9e,Creatine,2024-06-15 01:00:00,6,2994.23
YouTube,HKVitals Glow Drive,120,d7b69bf6-299f-4095-89a4-2c0ccf42ee01,Kids Drink,2024-06-15 02:00:00,4,1354.14
Instagram,FitZone Summer Blast,119,248e8727-76bb-419c-b461-afdc4f32bc8f,Kids Drink,2024-06-15 03:00:00,4,254.04
YouTube,Gritzo Kids Push,155,2720b391-9d87-4027-b345-2e3959927882,Whey Protein,2024-06-15 04:00:00,1,857.24
Instagram,HKVitals Glow Drive,17,b37a5090-b6e0-40e5-8a11-c048c9d1feb2,Omega-3,2024-06-15 05:00:00,2,1845.75
YouTube,MB Pro Campaign,96,0e4c25f4-cc7e-4c16-a15e-18f58c4962e2,Whey Protein,2024-06-15 06:00:00,3,2893.44
Instagram,FitZone Summer Blast,70,d7a2de3c-755d-462d-9b78-57bf768cd153,Omega-3,2024-06-15 07:00:00,6,490.02
YouTube,HK Protein Launch,182,f710583d-b03c-44d0-8a89-a8f5d7bc3c48,Whey Protein,2024-06-15 08:00:00,2,540.4
YouTube,HKVitals Glow Drive,97,5b28a678-d604-43af-a84b-c7b80122c656,Kids Drink,2024-06-15 09:00:00,4,2164.93
Twitter,MB Pro Campaign,8,c7fa2092-1fee-4214-bcef-a0cecb2db818,Creatine,2024-06-15 10:00:00,5,2068.18
Twitter,HK Protein Launch,114,71883b66-3151-4fc5-82a8-5369bd249e3c,Multivitamin,2024-06-15 11:00:00,4,901.42
Twitter,MB Pro Campaign,181,af2ed91e-af81-445b-b100-3422122d6726,Creatine,2024-06-15 12:00:00,2,2476.81
YouTube,FitZone Summer Blast,5,93084716-f1ed-4915-a4cf-e6fe31a48167,Kids Drink,2024-06-15 13:00:00,1,560.58
Instagram,HK Protein Launch,197,b21ea679-0b1a-40f1-a432-2a550385516a,Multivitamin,2024-06-15 14:00:00,2,2792.08
YouTube,FitZone Summer Blast,47,e199a515-461b-43b9-96cf-7d37368aeb63,Omega-3,2024-06-15 15:00:00,3,762.89
Twitter,HK Protein Launch,40,0555dfc1-fdf1-4c6f-a0e7-621cdff62ea9,Omega-3,2024-06-15 16:00:00,6,427.79
YouTube,HKVitals Glow Drive,122,af650bf6-dc26-4767-8a11-40ab2bb78374,Kids Drink,2024-06-15 17:00:00,6,1150.66
Twitter,Gritzo Kids Push,135,66e0c639-c9b2-4465-ba6d-a528ed971d25,Multivitamin,2024-06-15 18:00:00,5,725.96
Twitter,Gritzo Kids Push,140,6677fca0-1ea9-4944-a55a-aa48f8f8b9fa,Creatine,2024-06-15 19:00:00,5,1675.44
Instagram,MB Pro Campaign,94,68f877b0-7ccd-4822-a320-583cddb5aacd,Kids Drink,2024-06-15 20:00:00,4,2123.17
Instagram,HK Protein Launch,153,049384d8-c826-4255-8b83-9ac75a8d3786,Omega-3,2024-06-15 21:00:00,2,1574.58
